,Name,Org,Sentence
655,['Sloan'],['the New York Department of Labor'],"['In the past, it was rare that the New York Department of Labor would pay a claim the supermarket disputed, and if they did, they would explain themselves, Sloan said.']"
656,['Sal Bonavita'],['Key Food'],"['“We are seeing confusing claims from people who haven’t notified us that they are leaving,” said Sal Bonavita, who owns two Key Food stores in the Bronx.']"
657,['Morton Williams'],['Sloan'],['Sloan said two young store clerks recently filed for benefits even though they are still working for Morton Williams.']
658,['Mark Harada'],['New York Hardcore Tattoo'],"['“Front door stays locked, and we will take temperatures at the entrance.”\n\nMark Harada, the owner of New York Hardcore Tattoo in SoHo in Manhattan, said he was busy trying to reorganize his small, long and narrow spot on Stanton Street to ensure proper social distancing.']"
659,['Dane Hicks'],['The Associated Press'],"['In an email to The Associated Press, Dane Hicks, the paper’s owner and publisher, said he plans to publish the cartoon in the newspaper’s next edition on Tuesday.']"
660,['Macky Marker'],"['First State Pathfinders', 'YouTube']","['“If you plan on coming, I would plan on coming full battle-rattle … to be fully, 100 percent prepared to defend yourself and whoever you come with,” Macky Marker, a member of a Delaware militia called First State Pathfinders, said in a YouTube video.']"
661,['David Price'],['Dodgers'],"['We’re going to give it our best effort, but for me to sit here and say 100 percent would be a lie.”\n\nAt least seven players have already opted to sit out the season because of health concerns, including Dodgers pitcher David Price, who will likely sacrifice the roughly $11.85 million owed to him had he participated in the shortened 60-game regular season.']"
662,['Mulholland'],['Instagram'],"['Detailing her holiday weekend on Instagram, the 32-year-old actress said she and her family “drove by a raging house party on Mulholland [Drive],” noting the lack of masks present.']"
663,['Stephen Hahn'],['Food and Drug Administration'],['Food and Drug Administration Commissioner Stephen Hahn said it was “concerning” that a new survey found more than a quarter of adults would “definitely” or “probably” not accept a free coronavirus vaccine.']
664,['Maggie'],['Facebook'],"['“As a mom, you want control, but right now, you have to accept that you don’t have control of everything,” said the mother, only identified as Maggie,\xa0in a Facebook posting Friday.']"
665,['Maggie'],['Instagram'],"['Maggie was given a test for the contagion at the time, which is protocol, and learned two days later — Mother’s Day — that she was positive for it, said a posting on the hospital’s Instagram page.']"
666,['Eugene Scalia'],['Labor'],['Labor Secretary Eugene Scalia said despite the rise of coronavirus cases in some states businesses can begin to reopen if safety precautions are followed.']
667,['Scalia'],['Fox News'],"['“We have new cases, we have to keep an eye on that, [but] I believe we can continue to reopen our workplaces safely,” Scalia said on “Fox News Sunday.”\n\n“It is going to be important that people take social distancing seriously, wear masks in circumstances where they’re not able to social distance and the like,” he continued.']"
668,['Eichler'],['Decibel Blue'],"['“Decibel Blue’s ‘No-Meeting-on-Fridays’ policy allows our employees to dedicate Fridays to long-term projects or tasks completely undisturbed,” says Eichler.']"
669,['Cassy Aite'],['Hoppier'],"['“We are seeing companies come up with all kinds of incredibly creative ways to connect employees,” says Cassy Aite, co-founder and CEO of Hoppier, whose software helps businesses manage their allowances and stipends for fringe benefits.']"
670,['Lewis'],['WYFF4'],"['“They turned into the club, people started screaming — they knew right away that people were injured,” Lewis said, according to WYFF4.']"
671,['Frazier'],['Yankees'],"['Out of your trio of names, I would say Frazier is the favorite if the Yankees take 14 position players.']"
672,['Frances Tiafoe'],['DraftKings'],"['“Frances Tiafoe has tested positive for the coronavirus,” DraftKings said in a statement.']"
673,['Lugo'],['Mets’'],"['“I personally have the belief you don’t live in fear,” said Lugo — the Mets’ best reliever a year ago, with a 2.70 ERA and 104 strikeouts in 80 innings pitched.']"
674,['Jordan Montgomery'],['Yankees'],"['“It’s definitely horrible,” Yankees pitcher Jordan Montgomery said.']"
675,['Geela Roland'],['Pilates'],"['What a cool idea to shoot them off the building like that,” said Geela Roland, 54, a Pilates instructor who was among more than 150 people lined up along 34th Street between 5th and Madison avenues to watch the surprise light show.']"
676,['Conforto'],['Mets'],"['Speaking for the Mets in general, we became more unified, but also player leadership on those calls and the union as a whole.”\n\nConforto says he is fine physically after straining an oblique in March that would have jeopardized his readiness for Opening Day had it started as scheduled.']"
677,['Judith Hoedl'],['AP'],"['The woman died at the scene,” Zurich police spokeswoman Judith Hoedl said according to the AP.']"
678,['Won'],['HR'],"['Won and her son went through building security without a problem and waited online at HR before a worker told her the boy couldn’t be there, court papers say.']"
679,['Won'],['Amazon'],"['Won, just back from military leave, had been fighting for a schedule change so she could drop off and pick up her son from school; Amazon, though, had repeatedly denied her request, even when she offered to make up the lost time, she said in the lawsuit, which seeks unspecified damages.']"
680,['Doris Amen'],['Jurek Funeral Home'],"['Funeral directors must pass several checkpoints to get in, said Doris Amen, director of Jurek Funeral Home in Park Slope.']"
681,['Anthony Cassieri'],['Brooklyn Funeral Home and Cremation Service'],"['You have to defrost it,” said Anthony Cassieri, who runs Brooklyn Funeral Home and Cremation Service in Brownsville.']"
682,['Scott Sobol'],['Compass Realty'],"['Scott Sobol, 43, got canned by Compass Realty for rolling empty beer bottles toward the Washington Jefferson Hotel, where he says an unsavory crowd has been hanging out and annoying him.']"
683,['Shea'],['PIX11'],"['“It’s bail reform,” Shea said on PIX11 this week.']"
684,['Sean'],['Ono'],"['Although Ono still owns more than 600 acres near the town of Franklin, NY, locals say it’s been ages since they saw her in the area where she used to vacation with Sean and groups of friends.']"
685,['Roland Greefkes'],['Ono'],"['“We haven’t seen her for a very long time,” said Roland Greefkes, an iron artisan who made a wrought-iron gate for Ono’s property.']"
686,['Ono'],['the West Side Campaign Against Hunger'],"['I just said, no, I’m not hungry.”\n\nOno recently donated $50,000 to the West Side Campaign Against Hunger, which during the pandemic has provided thousands of meals to out-of-work and needy residents in her Upper West Side neighborhood.']"
687,['Plotch'],"['MTA', 'MTA', 'Saint Peter’s University']","['“As one of the MTA chairs said back in the 1970s, ‘Ever is a long time.’ ”\n\nPlotch is a former MTA employee who worked on the Second Avenue line and is now an academic at Saint Peter’s University.']"
688,['Billman'],['COVID-19'],"['“It would be like the US asking Mexico for COVID-19 ventilators,” Billman says.']"
689,['Cameron Lindsay'],['ex-federal Bureau of Prisons'],"['Experts, such as ex-federal Bureau of Prisons official Cameron Lindsay, have said the jaunt to Le Bilboquet didn’t pass the smell test.']"
690,['Phil Twyford'],['COVID-19'],"['“Our success at managing COVID-19 gives our country an opportunity to become one of the few countries still able to safely produce screen content,” said New Zealand Economic Development Minister Phil Twyford on Wednesday.']"
691,['Esper'],"['Chestnut', 'Chestnut']","['He says he has done 60 [hot dogs] in practice.”\n\nAs for Esper, “He is also a great eater … [but] he has never done well in hot dogs.”\n\nHere is the full breakdown of hot dogs eaten by Chestnut since winning his first competition in 2007:\n\n2007: 66\n\n2008: 59\n\n2009: 68\n\n2010: 54\n\n2011: 62\n\n2012: 68\n\n2013: 69\n\n2014: 61\n\n2015: 60\n\n2016: 70\n\n2017: 72\n\n2018: 74\n\n2019: 71\n\nChestnut has averaged 65.7 hot dogs eaten over the past 13 contests.']"
692,['Britton'],['Yankees’'],"['“When I played in the no-fan game in Baltimore and it was something that I remember directly saying, ‘I hope I never have to do this again,’ ” Britton said Friday on a Zoom call from Yankee Stadium, where he worked out and went through testing a day ahead of the Yankees’ first full-squad workout Saturday that will jump-start spring training 2.0.']"
693,['Caris LeVert'],"['NBA', 'NBA']","['“NBA guys are NBA guys at the end of the day, whether they’ve gotten a shot or not,” said Caris LeVert.']"
694,['Marks'],['WFAN'],"['When you have a lot of money and your future tied to a couple guys — the whole team, but these two guys are an integral part of it — they haven’t had the appropriate buildup,” Marks said Friday on WFAN.']"
695,['Cole'],['Yankees’'],"['“We liked our chances in February not coming out of the gate 100 percent healthy so I have to say we really like our chances coming out of the gate 100 percent healthy,’’ Cole said Friday on a Zoom call ahead of the Yankees’ first full-squad workout at Yankee Stadium on Saturday.']"
696,['Geoffrey Gottlieb'],['the UW Advisory Committee on Communicable Diseases'],"['“What is occurring north of campus provides lessons for students as they consider their return to campus this fall,” Dr. Geoffrey Gottlieb, chair of the UW Advisory Committee on Communicable Diseases, said Tuesday,\xa0 when the outbreak was first reported.']"
697,['Kimberlyn Schwartz'],['Texas Right to Life'],"['“Whenever you say quality of life, that is completely subjective, and is about whether I think this person deserves to live or not live,” Texas Right to Life official Kimberlyn Schwartz\xa0told the station.']"
698,['Nicole Gelinas'],['the Manhattan Institute'],"['“This doesn’t look like an emergency budget,” said Nicole Gelinas, senior fellow at the Manhattan Institute.']"
699,['Dromm'],['Council'],"['The Council stated from the get go that we would protect that money so programs for youth, immigrants, seniors and others wouldn’t suffer,” Dromm said.']"
700,['Mitch Bennett'],['Luckie  Co'],"['“We were thinking a lot about retirees, and especially people in the senior living community,” says Mitch Bennett, chief creative officer at Luckie  Co, an Atlanta-based marketing agency.']"
701,['Nguyen Huu Duong'],['Hoa Binh Group'],"['“At the moment, there is no other hotel like this in the world,” said Nguyen Huu Duong, majority owner and chairman of Hoa Binh Group.']"
702,['Trump'],['FDA'],"['The FDA authorized the emergency use of the drugs in March, and President Trump has touted the drug — which he said he himself took as a preventive measure with no side effects.']"
703,['Steven Kalkanis'],['the Henry Ford Medical Group'],"['“It’s important to note that in the right settings, this potentially could be a lifesaver for patients,” Dr. Steven Kalkanis, CEO of the Henry Ford Medical Group, said at the news conference.']"
704,['Bruce Zoldan'],['Phantom Fireworks'],"['“People were coming outdoors for the first time and they wanted something to do,” Phantom Fireworks CEO Bruce Zoldan said.']"
705,['Mayer'],['Oakley'],"['Mayer previously said the league was looking into modified facemasks that could include the material used for surgical or N95 masks, with bioengineers testing prototypes with Oakley.']"
706,['Allan'],['Coffee  Tea'],"['“He’s more or less saying, ‘This is how it’s going to be, and this is what I want.’”\n\nAllan’s Coffee  Tea reported the incident to local police.']"
707,['Fox'],['Oregon State University'],"['Fox, who would not name the trooper, said all four are assigned to Oregon State University.']"
708,['Kristi Noem'],['GOP'],['South Dakota’s GOP Governor Kristi Noem has said both social distancing and masks will be optional as daily cases in the US have skyrocketed.']
709,['Mitchell'],['ESPN'],"['We’re going out there ready to hoop,” Mitchell said, per ESPN.']"
710,['Champ'],['COVID-19'],"['Champ, however, said he does not believe he ever had COVID-19.']"
711,['Cressey'],['Yankees'],"['He continues to run his gyms in Florida and Massachusetts, and when he was hired, Cressey said his time spent with the Yankees during the season would be limited.']"
712,['Janet DiFiore'],['COVID-19'],"['“As a result…union members have been, and continue to be, exposed to COVID-19 and have in fact contracted coronavirus and have died as result of said failure,” reads the civil complaint, which also names Chief Judge Janet DiFiore as a defendant.']"
713,['Cohen'],"['Mets', 'Wilpons']","['That said, Cohen is still said to be watching the situation with interest, both as an 8 percent minority owner of the team and as someone harboring a love for the Mets and animosity toward the Wilpons after their deal turned into a debacle.']"
714,['Steve Cohen'],['Mets'],"['“Steve Cohen still wants the Mets,” one source said.']"
715,['Mike Pence'],['the Republican National Convention'],['Vice President Mike Pence says the Republican National Convention in Florida next month will have “very sophisticated plans” to prevent spread of the coronavirus.']
716,['Luis Rojas'],"['Cespedes', 'DH']","['“It would definitely be a luxury having Cespedes on a daily basis as the DH,” manager Luis Rojas said Thursday on a Zoom call with reporters.']"
717,['Lancaster'],"['ABC', 'WXYZ-TV']","['Lancaster said that he was frustrated with the grueling work and long hours for barely minimum wage, but he that he regrets how he handled his rather unconventional resignation, local ABC affiliate WXYZ-TV reported.']"
718,['Steinbrenner'],['Ticketmaster'],"['Ticketmaster has been great helping us out, really putting a diagram together which would keep everybody at least 6 feet apart, and it would be limited,’’ Steinbrenner said.']"
719,['Steinbrenner'],['Triple-A] Scranton'],"['“We are going to make sure that everybody safe distances and we’re just going to have to get through these three weeks, and then we will be utilizing [Triple-A] Scranton in all likelihood for the other half of the team, so to speak,’’ Steinbrenner said of the back end of the 58-man roster.']"
720,['Greg Abbott'],"['an Executive Order', 'COVID-19']","['Greg Abbott today issued an Executive Order requiring all Texans to wear a face covering over the nose and mouth in public spaces in counties with 20 or more COVID-19 cases, with few exceptions,” the governor’s office said in a statement.']"
721,['Abbott'],"['COVID-19', 'Twitter']","['“Wearing a face covering in public is proven to be one of the most effective ways we have to slow the spread of COVID-19,” Abbott said in the statement, which he repeated on Twitter.']"
722,['Robert Hammond'],"['the High Line', 'the High Line']","['“We are happy to be able to reopen the High Line and we invite our neighbors and fellow New Yorkers across the City to reconnect with the High Line and each other in a new way,” said Robert Hammond, the executive director of the High Line, in a statement.']"
723,['Blake'],['Yankees'],"['“There are different routes we can go, obviously an opener or a bullpen day,’’ said Blake, who explained the Yankees could carry 15-18 pitchers at the start of the season when rosters increase to 30 players for the first two weeks.']"
724,['Trump'],"['GOP', 'Coronavirus Task Force']",['A GOP Arizona lawmaker on Thursday called on President Trump to disband his Coronavirus Task Force saying it is holding back the economic recovery.']
725,['Greenawalt'],['Georgia MarantosStefano Giovannini Makeup'],"['Georgia MarantosStefano Giovannini\nMakeup\n\n“It feels inappropriate to show up to a Zoom call in four-hour hair and makeup,” says Greenawalt.']"
726,['Mulgrew'],['Post'],"['“I don’t see how he can say that right now,” Mulgrew told The Post, citing concerns over the viability of staggered classes, severe funding shortfalls, and the continued coronavirus threat.']"
727,['Mulgrew'],"['the United Federation of Teachers', 'City Hall']",['Mulgrew said the United Federation of Teachers has repeatedly pressed City Hall on child care provision but has been met with either silence or stalling.']
728,['Richard Carranza'],"['the Department of Education', 'City Hall']","['“They have not wanted to engage in that conversation, and it’s really late in the process right now.”\n\nWhile the Department of Education and Schools Chancellor Richard Carranza have sought to tackle reopening challenges head on, union sources said City Hall has dithered on specific proposals and solutions.']"
729,['Maxwell'],['the United States Marshal'],"['“Miss Maxwell you are remanded to the custody of the United States Marshal,” the judge said.']"
730,['Silver'],['Time'],"['“One thing we are learning about this virus is much [is] unpredictable, and we and our players together with their union look at the data on a daily basis,” Silver said in an interview with Time.']"
731,['Fauci'],['The Texas Tribune'],"['“We’ve got to make sure that when states start to try and open again, they need to follow the guidelines that have been very carefully laid out, with regard to checkpoints,” Fauci said, according to The Texas Tribune.']"
732,['David Hamer'],['the Boston University School of Medicine'],"['In the words of one study, it comes down to the danger of “heavy breathing in close proximity.”\n\nCrowded indoor spaces filled with people yelling, leaning close to hear one another and touching the same sticky surfaces are “the opposite of social distancing,” said Dr. David Hamer of the Boston University School of Medicine.']"
733,['Natalie Dean'],['the University of Florida'],"['Alcohol lowers inhibitions, so people forget precautions, said Natalie Dean, an infectious diseases expert at the University of Florida.']"
734,['Nikki Forsberg'],['the Old Ironhorse Saloon'],"['“You can go into a restaurant and they have bars, and you can have as many drinks as you want,” said Nikki Forsberg, owner of the Old Ironhorse Saloon in Blanco, Texas.']"
735,['Maxwell'],"['LLC', 'FBI']","['Investigators spent months tracking the movements of Maxwell, 58, and knew that she used an LLC to mask her December purchase of a rural hideout in the tiny New Hampshire town of Bradford, where she was nabbed by FBI agents, sources said.']"
736,['Brian Cashman'],['Yankees'],['Yankees general manager Brian Cashman said he was “optimistic” Judge would be ready once the season begins.']
737,['Andrew Rigie'],['the NYC Hospitality Alliance'],"['“Rent is putting enormous financial pressure on restaurants, bars and clubs after four near-fatal months of economic disaster in which many have already shuttered for good,” said Andrew Rigie, executive director of the NYC Hospitality Alliance.']"
738,['Amanda Kloots'],"['Radio City Rockette', 'CBS This Morning']","['A 99 percent chance that he would be needing that in order to live the kind of life that I know my husband would want to live,” former Radio City Rockette Amanda Kloots said on CBS This Morning.']"
739,['Oliver'],['the Death Cafe'],"['“In the Death Cafe, no one winces,” said Oliver, who was diagnosed with the virus in March.']"
740,['Fauci'],['the National Institute of Allergy and Infectious Diseases'],"['We’ve got to get that under control, or we risk an even greater outbreak in the United States,” said Fauci, director of the National Institute of Allergy and Infectious Diseases.']"
741,['Daniel Weinberger'],"['the Yale School of Public Health', 'the National Institutes of Health']","['“Determining the cause of death on a death certificate is not an exact science,” said Daniel Weinberger, an epidemiologist at the Yale School of Public Health and lead author of the study, which was funded by the National Institutes of Health and private foundations.']"
742,['Weinberger'],['Fox News'],"['“The gap between the official COVID-19 tally and the excess deaths has been shrinking over time and has nearly disappeared in some places, like New York City,” Weinberger said, according to Fox News.']"
743,['Randolph'],['BLM'],"['They also briefly split in August 2019 after wrapping Season 23 of “The Bachelor.”\n\nThough Randolph is still grappling with her own heartbreak, she noted current events have put “personal problems in perspective.”\n\n“One minute I feel my rant above  the next I feel selfish thinking about myself when there are truly critical issues in the world right now: BLM, Covid, toxic politics, matters of life and death; social injustice,” she said.']"
744,['Miranda Waggoner'],['FSU'],"['Miranda Waggoner, a sociology professor at FSU who is untenured, said the local school district is giving families the option of either virtual or in-person learning.']"
745,['Cox'],['Facebook'],"['“Unfortunately, our caseload is probably going to increase, and it’s because there was a very large party this past Saturday,” Cox said in a Facebook video.']"
746,['Damian Lillard'],"['Portland Trail Blazers', 'ESPN.com']","['“My confidence ain’t great,” Portland Trail Blazers star Damian Lillard said with a laugh in an ESPN.com report on Wednesday.']"
747,['Romeo'],"['Home Depot', 'Franklin Avenue.Annie Wermiel/NY Post', 'Milka']","['The couple bought planters from Home Depot and set up outdoor seating for 20 in front of their restaurant on Crown Heights’ main drag, Franklin Avenue.Annie Wermiel/NY Post\n“When we reopened for takeout and delivery, it was just me and Milka, preparing the food, packing the food, running to the door to pass orders,” Romeo said.']"
748,['Aaron Boone'],['Yankees'],"['We are all making this up as we go along, even as the sport follows its rules and its protocols listed densely in a book that feels longer than “The Power Broker.”\n\n“I know it going to be challenging,” Yankees manager Aaron Boone said Wednesday, his first public comments since he and the rest of the club were forced to abandon Tampa almost four months ago and wait out the first wave of danger.']"
749,['Lopez'],['COVID-19'],['Lopez said he knew of more than a dozen people contracted COVID-19 after attending the party.']
750,['Eve Hendricks'],['The Post'],"['“As much as we talk about black power and unity,” his grieving mother, Eve Hendricks, told The Post, “it’s like we’re killing each other and there is no one to step forward and say .']"
751,['Sean Marks'],"['Nets', 'GM']","['With two Nets testing positive for coronavirus and a third opting out of the restart, GM Sean Marks said he wouldn’t begrudge any other players who choose not to participate and admits in hindsight things might have been different if they had held camp in Orlando instead of Brooklyn.']"
752,['Keoghan'],['CBS'],"['“Over the years I’ve been working with CBS, I always believed in working closely with the affiliates,” says Keoghan, best-known for hosting “The Amazing Race,” returning this fall.']"
753,['Boone'],['Yankees’'],"['Moreover, Boone said, “There’s going to be things that we’re probably not even accounting for yet at this point.”\n\nSo many headaches for the Yankees’ mayor to treat, all with a knowing smile.']"
754,['Justin Anderson'],['Hyatt Guns'],"['But Justin Anderson, marketing director of one of the country’s biggest gun retailers, Hyatt Guns, said he has never seen demand so high.']"
755,['Brian Cashman'],['GM'],['GM Brian Cashman said Tuesday that all 58 members of the roster might not be on hand for Saturday’s activity due to where they were traveling from.']
756,['Lombard'],['the New York City Public School System'],"['“In the current sociopolitical climate, please take a moment to reflect on how the public might receive this news, especially in light of the fact that New York City’s testing schools, the gem of the New York City Public School System, is failing its students and especially its minority students at a higher rate than ever before.”\n\nLombard urged remote learning policy changes before the start of next year and said kids who failed their classes should have their grades tossed due to a lack of adequate teaching.']"
757,['Dale Szyndrowski'],"['COVID-19', 'DISCUS']","['“Iowa’s hospitality businesses have suffered greatly due to the harsh financial impacts of COVID-19,” Dale Szyndrowski, who is the vice president of DISCUS state government relations, said in a statement.']"
758,['Cuomo'],['Big Apple'],"['“Look at pictures, look at any street in Manhattan, go to the East Village, go to the West Side, go to Brooklyn, go to Queens, go to The Bronx,” Cuomo said, referring to non-socially distant gatherings of largely mask-less Big Apple residents.']"
759,['Corey Johnson'],['NYPD'],"['Prior to the council’s budget vote, Speaker Corey Johnson (D-Manhattan) — who said he was “disappointed” the NYPD cuts weren’t deeper — criticized inclusion of the figure.']"
760,['Niall McCann'],['National Park Rescue'],"['Outside of drought, I don’t know of a die-off that has been this significant,” said Niall McCann, the director of conservation at the UK-based charity National Park Rescue.']"
761,['Patrick Quayle'],"['European Union', 'United']","['That takes into account travel restrictions, including a European Union ban on travel by Americans, said Patrick Quayle, who oversees United’s international network planning.']"
762,['Behar'],"['Pride', 'Black Lives Matter']","['Republicans are the devil, but protestors for Pride, and protestors for Black Lives Matter, it’s fine and the pandemic doesn’t exist.”\n\n“Nobody said that!” fired back Behar.']"
763,['Tucker Carlson'],"['Fox News', 'Fox News']","['“You know, I’m the only conservative on this show and I leave this place and all I do, pretty much, is consume conservative media … As much as you want to trash Fox News, Tucker Carlson has the highest approval ratings and numbers in Fox News history right now, partly because he’s saying, in a much more eloquent way, what I’m saying right now.']"
764,['Chuck Schumer'],['Senate'],"['Top Senate Democrat Chuck Schumer of New York took a victory lap after the unexpectedly successful maneuver, saying renewed economic troubles are reviving interest in the program.']"
765,['Ethan Brown'],"['Impossible Foods', 'Beyond Meat', 'Redefine Meat.REUTERS', 'Beyond Meat']","['And it’s prime time for the 3-D push, as both Impossible Foods and Beyond Meat have reported a spike in sales as the coronavirus takes a serious toll on the world’s meat supply\n\nA 3-D printed, plant-based steak by Israeli startup Redefine Meat.REUTERS\nA 141% surge in first-quarter revenue and profits “exceeded our expectations despite an increasingly challenging operating environment due to the COVID-19 health crisis,” Beyond Meat Chief Executive Ethan Brown said in statement.']"
766,['Giuseppe Scionti'],['Novameat'],"['“Our technology will be available in selected top restaurants in Europe this year, before we focus on scaling it up during 2021,” Novameat CEO Giuseppe Scionti said in a statement.']"
767,['Ahu Yildirmaz'],['the ADP Research Institute'],"['“As the economy slowly continues to recover, we are seeing a significant rebound in industries that once experienced the greatest job losses,” Ahu Yildirmaz, vice president and co-head of the ADP Research Institute, said in a statement.']"
768,['Ayyad'],['Johns Hopkins Hospital'],"['“I get the flu every year, and I’m down for two or three days and then I’m better,” says Ayyad, in a press release from Johns Hopkins Hospital in Washington, DC, where he was treated.']"
769,['Sandra Zaeh'],['the Johns Hopkins'],"['But there could be factors that we don’t yet fully understand,” says Dr. Sandra Zaeh, a pulmonary and critical care medicine fellow at the Johns Hopkins.']"
770,['Soponwich Thianthong'],['the Wichuthit school'],"['Students from the Wichuthit school attend a computer class.Reuters\nHowever, 17-year-old Soponwich Thianthong said while he felt more secure the partitions could be irritating because it limited his field of vision.']"
771,['Glenn Geffner'],"['Hall of Fame', 'Marlins']","['“There’s no trust, I should say is the best way to put it,” the Hall of Fame shortstop said on the premiere episode of “The Line Drive” with Marlins radio broadcaster Glenn Geffner.']"
772,['Jeter'],['Marlins'],"['The Marlins were not one of those teams, Jeter said.']"
773,['Anne Schuchat'],"['CDC', 'The Journal of the American Medical Association']","['Dr. Anne Schuchat, principal deputy director of CDC, made the warning during a Monday interview with The Journal of the American Medical Association, saying that the situation in the US is not like that in other countries, using New Zealand and South Korea as primary examples.']"
774,['George Floyd'],['the Pagan’s Motorcycle Club'],"['Atlantic City officials are trying to thwart a George Floyd protest on July 4th that could bring in counterprotesters from the Pagan’s Motorcycle Club, the city’s mayor said.']"
775,['Small'],['Facebook Live'],"['We wouldn’t deny anyone the right to peaceful protest,” Small said in a Facebook Live video Tuesday night.']"
776,['Starr'],['Radio X'],"['“We’re doing something for my birthday — but it’s going to be a little different than usual,” said Starr, who has has hosted Peace and Love birthday concerts for over a decade, reports Radio X.']"
777,['Esmaeili'],['the Tampa Bay Times'],"['Esmaeili says he also ran out of food for himself recently, but has been able to subsist on bananas and bamboo shoots that grow in the sanctuary, according to the Tampa Bay Times.']"
778,['Mahan'],['the Las Vegas Review-Journal'],"['“The person who did that, who committed that reprehensible act, we can only hope now that he’s being punished for eternity,” Mahan said, according to the Las Vegas Review-Journal.']"
779,['Fauci'],"['the National Institute of Allergy and Infectious Diseases', 'Senate']","['Fauci, the director of the National Institute of Allergy and Infectious Diseases, said in a Senate hearing Tuesday that people should stop going to bars “right now” as Texas, Florida and Arizona have all seen a dramatic uptick in the number of cases.']"
780,['Scott Kirby'],['United Airlines'],"['“It’s less about social distancing and it’s more about the air and quality of air onboard the airplane that makes people safe,” said United Airlines CEO Scott Kirby.']"
781,['Sedransk'],['Instagram'],"['No one’s going to tell me, ‘Don’t call me.’ Even if they say, ‘No,’ they’re going to say, ‘Thank you.’ It’s like the softest sell on earth, so I figured, why not try it?’’\n\nSedransk’s first call was to a private course outside of Philadelphia called Rolling Green, because he knew the head pro happens to follow him on Instagram.']"
782,['de Blasio'],"['The City Council', 'NYPD']",['The City Council was poised Tuesday to approve an $88.1 billion budget deal that Mayor de Blasio said would slash spending on the NYPD by $1.5 billion.']
783,['George Floyd'],"['NYPD', 'July Police Academy']","['The cuts — a combination of trimming fat and shifting resources away from cops in response to calls to defund the NYPD in the wake of George Floyd’s killing in Minneapolis — include canceling the July Police Academy class, reducing overtime by $352 million and scrapping plans for a new 116th Precinct station house in Queens, de Blasio said.']"
784,['de Blasio'],['NYPD'],"['The NYPD cuts comprise about $1 billion of its $6 billion in annual operating expenses and about $537 million in planned capital spending, de Blasio said.']"
785,['de Blasio'],['NYPD'],"['Addressing the shift in funding away from the NYPD, de Blasio said, “Our young people need to be reached, not policed.']"
786,['Greg Floyd'],['Teamsters Local 237'],"['They said they were guided by people in the streets,” said Greg Floyd, president of Teamsters Local 237.']"
787,['Randy Smith'],['Tuscaloosa Fire'],['Tuscaloosa Fire Chief Randy Smith said he discovered that “students or kids” with “known positives” had been attending parties in the county and city over the last few weeks.']
788,['Brian Cashman'],['Yankees'],"['“That is the intent and we are about to find out,’’ Yankees GM Brian Cashman said Tuesday on a conference call when asked about executing the plan.']"
789,['Cashman'],['Yankees'],['Cashman said the earliest the Yankees would hold the first full workout would be Friday and the latest on Saturday.']
790,['Cashman'],"['COVID-19', 'MLB']","['In terms of a full complement of a roster it is to be determined.’’\n\nCashman, who can’t identify players who have or will test positive for COVID-19 per MLB rules, said people in the organization have tested positive.']"
791,['Cashman'],['Yankees'],"['“No,’’ Cashman said when asked if players or coaches told the Yankees they would sit out.']"
792,['DeChambeau'],['Orgain'],"['“I would say that in the mornings I usually have four eggs, five pieces of bacon, some toast and two [Orgain] protein shakes.” \n\nThough it’s a good start, DeChambeau’s burly breakfast is not all it takes to pack on the powerful pounds.']"
793,['Abrams'],"['Grubhub', 'Seamless']","['“At this point, everything is a simple math equation about how I can save more money,” said Abrams, who has been using Grubhub and its Seamless unit for deliveries during the pandemic.']"
794,['Mark Gjonaj'],['City Council'],"['“While I welcome any effort to help struggling local restaurants during this public health crisis, the devil is always in the details,” said Mark Gjonaj, who heads up City Council’s small business committee.']"
795,['Lentz'],['COVID-19'],"['As such, Lentz says she doesn’t “see a foreseeable way out of this probably until there’s a vaccine” for COVID-19 and the bar can operate at 100% capacity again.']"
796,['Mitch Schwartz'],"['The NYC Ferry', 'City Hall']","['“The NYC Ferry is a popular, reliable transit option that connects New Yorkers of all backgrounds with job centers across the city,” said City Hall spokesman Mitch Schwartz.']"
797,['Katie O’Hanlon'],"['DOE', 'the Queens Borough President']","['The DOE said Tuesday that it is still assembling a proposal and will release it “ahead of next year’s admissions cycle.”\n\n“We thank these elected officials for their partnership and agree on the critical need for thoughtful conversations and feedback from parents and families across the City, which is why we’ve held town halls in every borough and heard ideas from thousands of New Yorkers, including a Queens-based town hall, local stakeholder meetings, and forums held by the Queens Borough President,” said spokesperson Katie O’Hanlon.']"
798,['Pat O’Conner'],"['Minor League Baseball', 'MiLB']","['“These are unprecedented times for our country and our organization as this is the first time in our history that we’ve had a summer without Minor League Baseball played,” MiLB president and CEO Pat O’Conner said in a statement.']"
799,['Sprague'],['the Mayo Clinic'],"['Sprague, who says she’s a mother of 10 and a brain tumor patient at the Mayo Clinic, said that she noticed a pair of unattended children wandering around the store before the incident occurred.']"
800,['Siddhartha Verma'],['Florida Atlantic University'],"['“While there are a few prior studies on the effectiveness of medical-grade equipment, we don’t have a lot of information about the cloth-based coverings that are most accessible to us at present,” said study author Siddhartha Verma, assistant professor at Florida Atlantic University in a statement.']"
801,['Vanessa Sink'],['the National Restaurant Association'],"['According to the National Restaurant Association, “3% of restaurants have closed permanently,” said spokesperson Vanessa Sink.']"
