,Name,Org,Sentence
1019,['Krikorian'],['GOP'],"['GOP legislators “have internalized this idea that tech firms have to have foreign labor, that landscaping firms have to have foreign labor … For the most part, they have talked themselves into thinking those programs are good, and a big part of the reason for that is there is so much money behind it,” Krikorian said.']"
1020,['Mark Tritton'],"['Bed Bath & Beyond', 'NAACP']","['“Like so many, we are appalled and saddened by the scenes we have witnessed and the continued violence and injustice against members of the Black community,”\xa0Bed Bath & Beyond President and CEO Mark Tritton said in a statement released on June 12, continuing:\n\nWe make this\xa0$1 million\xa0donation to the NAACP to support its extraordinary work for the community and its long-standing action to tackle racial discrimination in this country.']"
1021,['Pruett'],['STEM'],"['“A lot of our members are STEM majors,” Pruett said.']"
1022,['Widyanto Adhy'],['NTT’s Rote Ndao Regency'],"['“Today [June 13] we admit our error and will correct it by publishing the correct lab results,” said\xa0Widyanto Adhy, the spokesman of the coronavirus task force in NTT’s Rote Ndao Regency.']"
1023,['Whitmer'],['COVID-19'],"['“There hasn’t been one nursing home that has taken a COVID-19 patient that they didn’t think that they were prepared to care for,” Whitmer said.']"
1024,['Leslie Love'],['D-Detroit'],"['“To return seniors into an environment, seniors with the virus still recovering from the virus, into an environment with, well, seniors, just didn’t seem — it’s not a good idea,” state Rep. Leslie Love (D-Detroit) said.']"
1025,['Shah'],['the Indian Express'],"['… Worse than animals people are being treated,” Justice Shah said, according to the Indian Express.']"
1026,['Kudlow'],"['Fox News Channel', 'Newsroom']",['Kudlow acknowledged on Fox News Channel’s “America’s Newsroom” the “growing concerns” and the increased cases but said more testing is available now than ever.']
1027,['John Apter'],"['the Police Federation', 'Guardian']","['However, we are not in normal times, we are tackling a deadly virus which is indiscriminate in who it can affect,” the chairman of the Police Federation, John Apter, said per The Guardian.']"
1028,['Ken Marsh'],"['Metropolitan Police Federation', 'BLM']","['The chairman of London’s Metropolitan Police Federation, Ken Marsh, said that he agreed with the ban on protests, saying that he was “absolutely appalled” by instances of violence allegedly committed by ‘far-right’ protesters, while again neglecting to comment on similar acts of violence apparently at the hands of BLM agitators.']"
1029,['Patel'],['Home Office'],"['A Home Office spokesman said that Patel does not have the unilateral authority to impose a ban on public demonstrations, claiming that local authorities would first need to issue a request to the government for the Public Order legislation to be initiated.']"
1030,['Raz'],"['Posobiec', 'Antifa']","['The zone was being policed, Posobiec said, by “Raz and elements of Antifa, both of whom are armed.']"
1031,['Riggleman'],['Republican Party'],['Republican Party insiders have said Riggleman’s defeat is due to the party’s convention nominating process.']
1032,['Mark Krikorian'],"['Washington Post', 'the Center of Immigration Studies']","['The Washington Post’s focus on testing is expected,\xa0said Mark Krikorian, the director of the Center of Immigration Studies.']"
1033,['Gloria Carrera'],['Pacific Tomato Growers'],"['The article also described a farmworker who has lived her life in poverty in the United States:\n\nGloria Carrera, 43, a tomato picker for Pacific Tomato Growers in Immokalee for the past 20 years, said in the past week she has seen many of her friends and co-workers leave for farms farther north.']"
1034,['David Beasley'],"['U.N.', 'the U.N.’s World Food Program']","['Last month, U.N. officials warned that the impact of the economic collapse may end up killing more people than the disease itself, estimating that it could force as many as 420 million people into extreme poverty in what was described as a “global humanitarian catastrophe.”\n\n“Lockdowns and economic recession are expected to lead to a major loss of income among the working poor,” said David Beasley, the executive director of the U.N.’s World Food Program.']"
1035,['Carmen Best'],"['Seattle Police', 'CHAZ']","['Seattle Police Chief Carmen Best said Thursday that law enforcement has bene unable to respond to “rapes, robberies, and all sorts of violent acts” in the area of CHAZ.']"
1036,['Jack Dorsey'],['Twitter'],"['“Presently,” the\xa0company says, “direct interactions with fellow public figures, comments on political issues of the day, or foreign policy saber-rattling on economic or military issues are generally not in violation of the Twitter Rules.”\n\nOn the same day, Republican lawmakers sent a letter to Twitter CEO Jack Dorsey urging his company to take action against Chinese propaganda on the platform.']"
1037,['Naina Devi'],['News18'],"['She will be pacified with worship,” said Naina Devi, a worshipper who joined one of the groups, in an interview with News18.']"
1038,['Michael Gove'],"['Brexit', 'EU']","['Brexit Minister Michael Gove had said in February that the UK, free from the bloc, would treat EU goods in the same manner as imports from other countries, and vowed “to keep our borders safe and secure”.']"
1039,['Michel Barnier'],['EU'],"['One would assume that to be the next move, with the EU’s negotiator Michel Barnier saying last week that no progress has been made after four rounds of negotiations.']"
1040,['Michelle Ell'],"['the 4Children Project', 'Catholic Relief Services', 'CRS)']","['“The most commonly reported violations are child neglect and child rape,” said Michelle Ell, project director in Uganda for the 4Children Project at Catholic Relief Services (CRS), who noted that social workers handled nearly three times as many cases in just the first three weeks of the lockdown as they did during a three-month period in late 2019.']"
1041,['Tom Donahue'],['Chamber of Commerce'],['United States Chamber of Commerce CEO Tom Donahue says it is “crucial” that businesses be allowed to continue importing foreign visa workers even as 30 million Americans remain unemployed due to the Chinese coronavirus crisis.']
1042,['Donahue'],['H-2B'],"['Likewise, Donahue said the H-2B visa program, which currently fast-tracks blue-collar foreign workers into American jobs, must be preserved amid mass unemployment.']"
1043,['Roby Smith'],"['state', 'R-Davenport']","['[Emphasis added] “(With the) secretary of state, we have no checks and balances,” Sen. Roby Smith, R-Davenport, said.']"
1044,['Biden'],['NAACP'],"['Got educated by the NAACP starting back in 1970 as a congressman, we were trying to— excuse me, as a councilman,” Biden said.']"
1045,['Eugene Chan'],['RTHK'],"['It says clearly in our mission and purpose that our job is to produce programmes to let the citizens understand ‘One Country, Two Systems’ and the actual implementation,” Eugene Chan, one of the members of RTHK’s board of advisers, reportedly said at the meeting.']"
1046,['Champagne'],['the Bank of China'],['Champagne said the Bank of China was one of his few options for financing because few banks were “providing residential mortgages for terms of more than 20 years to people residing in the UK on temporary worker visas” at the time.']
1047,['Garnett Genuis'],"['Parliament', 'the Special Committee on Canada-China Relations']","['Whatever the cause of the origin of those deals, it creates a certain degree of personal financial vulnerability to decisions which are ultimately directed by the government of China,” said conservative Member of Parliament Garnett Genuis, who sits on the Special Committee on Canada-China Relations.']"
1048,['Steven Mnuchin'],"['CNBC', 'Treasury']","['Thursday on CNBC’s “Squawk on the Street,”\xa0Treasury Secretary Steven Mnuchin said\xa0that shutting down the economy again to combat a potential second wave of coronavirus is not an option.']"
1049,['Tometi'],['the New Yorker'],"['In her interview with the New Yorker,\xa0Tometi said the coronavirus pandemic is yesterday’s news, and the disease – which is said to be far more dangerous to blacks than any other demographic in the United States – should be no obstacle to righteous activism.']"
1050,['George Floyd'],['Wall Street Journal'],"['The death of George Floyd at the hands of the Minneapolis police on Memorial Day, sparked a call for reforming police practices that quickly morphed into demands to “defund police” — an idea that the Wall Street Journal editorial board said on Monday could make matters worse.']"
1051,['Garcetti'],"['Black Lives Matter', 'the Los Angeles Police Department']","['Garcetti also referred to his announcement last week to cut over 10% of the police budget, in deference to the demand of Black Lives Matter protesters that he “defund the police.”\n\n“We’re changing our budgets to make investments where we need them,” he said, referring to the $150 million in cuts to the Los Angeles Police Department, plus $100 million from other priorities.']"
1052,['Weibo'],"['the Global Times', 'Twitter', 'Communist Party']","['Please, just don’t come back!” said a “netizen” quoted by the Global Times, which admiringly described that fiery post on Weibo (the Chinese version of Twitter, which is banned in China) as enjoying “hundreds of likes.”\n\n“Many Chinese netizens demanded that the U.S. curb its coronavirus epidemic before sending Americans to China and asked the Chinese government to put those coming to Wuhan under strict quarantine for at least 21 days, and have them take nucleic acid tests multiple times,” the Communist Party paper wrote.']"
1053,['Scales'],['BLM'],"['Scales flatly denied any problems with Jew hatred in the movement: “I am not sure where you receive your information, but BLM is a political home for all those marginalized, invisible, and oppressed by the dominant culture,” she said.']"
1054,['Donald Trump'],['Senate'],"['The Arizona senator said that if they were to lose the Senate majority, they would not be able to carry out President Donald Trump’s legislative agenda, such as confirming a historic number of judges.']"
1055,['Joseph M. Young'],['NHK'],"['Joseph M. Young, the interim Chargé d’Affaires of the U.S. Embassy in Tokyo, said Tuesday that the anime was “offensive and insensitive.”\n\n“While we understand NHK’s intent to address complex racial issues in the United States, it’s unfortunate that more thought and care didn’t go into this video,” he said.']"
1056,['Michel Barnier'],['EU'],"['On Friday, the EU’s chief trade negotiator Michel Barnier said that following the conclusion of the fourth round of talks, there had been no progress.']"
1057,['Barnier'],"['EU', 'EU']","['While earlier reports suggested that the EU’s administrators were preparing to soften their “maximalist” approach on demanding continued fishing rights, some member states such as France have said “non”, and have put pressure on Barnier to stick by the EU’s original hard line so that Europeans can continue to pillage British waters unhindered, indefinitely.']"
1058,['Donald Trump'],['Fortune 500'],"['President Donald Trump will decide by Thursday whether to suspend the visa worker laws that now allow Fortune 500 companies to import their own compliant workforces instead of hiring Americans, says a leading immigration lawyer for major U.S. companies.']"
1059,['Greg Siskind'],['Congress'],"['The information was leaked because opponents want Congress and companies to launch a last-minute campaign against the draft Executive Order, said Greg Siskind, an immigration lawyer based in Memphis, TN.']"
1060,['Trump'],['Facebook'],"['“What we are told is that Trump is planning on making a decision, a final decision, on the scope of this proclamation by June 11,” he said in a Facebook chat.']"
1061,['Siskind'],['Summer Work Travel'],"['The order will stop the Summer Work Travel program and the inflow of workers for jobs as camp counselors, interns, and trainees, said Siskind.']"
1062,['Siskind'],['TN'],"['The reform will not deal with TN, B-1, O-1, or the E visas, said Siskind.']"
1063,['Siskind'],"['The Executive Order', 'Fortune 500']","['The Executive Order would limit the ability of Indian outsourcing companies to provide gig workers for Fortune 500 firms and likely force companies to raise salary levels, said Siskind.']"
1064,['Andrew Moriarty'],['FWD.us'],"['“Nothing has been determined or issued yet,” said a tweeted warning from Andrew Moriarty, the deputy director federal policy for FWD.us.']"
1065,['Kemp'],['WJCL'],"['“The mayor gets it,” Kemp said, according to WJCL.']"
1066,['Kyle Olson'],['Breitbart News'],"['“So the sad irony here is that the protest is that they don’t like being in this stay home order,” she said, “and they may have just created the need to lengthen it.”\n\nShe said she wouldn’t predict that “a certain percentage” of protesters would fall ill, “but I know that, just by congregating, they’ve made that a real possibility, that they’ve endangered other people’s lives.”\n\nKyle Olson is a reporter for Breitbart News.']"
1067,['Yoh Sang-key'],['the Unification Ministry'],"['“Activities that risk lives and properties of the residents of border areas must be stopped,” Yoh Sang-key, a spokesman for the Unification Ministry, said last Thursday.']"
1068,['Kim Yo-jong’'],['Chosun'],"[""A government source here said, ‘Kim Yo-jong’ remarks are being treated as a directive from the leader,'”\xa0Chosun reported.""]"
1069,['Radcliffe'],['The Trevor Project'],"['“To all the people who now feel that their experience of the books has been tarnished or diminished, I am deeply sorry for the pain these comments have caused you,” said Radcliffe in a statement\xa0published by The Trevor Project.']"
1070,['Hart'],"['the California Highway Patrol', 'U.S. Air Force Sgt']","['A second deputy was injured, and a third officer from the California Highway Patrol was shot in his hand, Hart said.”\n\nThe suspect is U.S. Air Force Sgt.']"
1071,['Crystal FitzSimons'],"['School and Out-of-School Time Programs', 'the Food Research and Action Center', 'Politico']","['“Schools should be thinking about what they’re going to do if they’re going to close and how they’re going to ensure that their students nutritional needs are going to be met,” said\xa0Crystal FitzSimons, director of School and Out-of-School Time Programs at the Food Research and Action Center, reported Politico.']"
1072,['Rebarber'],['Common Core'],"['In his report on the devastating decline in reading and math abilities in American children since Common Core arrived on the scene, Rebarber concluded, “The sustained decline we’re now seeing, especially among our most vulnerable students, simply cannot be allowed to continue.”\n\n“It’s time for federal law to change to allow states as well as local school districts to try a broader range of approaches to reform,” he said.']"
1073,['Sylvain Brouard'],['the National Political Science Foundation at Sciences Po'],"['“There’s a significant decline in confidence,” said Sylvain Brouard, research director of the National Political Science Foundation at Sciences Po and a member of the team tracking public reaction to the pandemic in France.']"
1074,['Maria Van Kerkhove'],['W.H.O.’s'],"['“From the data we have, it still seems to be rare that an asymptomatic person actually transmits onward to a secondary individual,” said Dr. Maria Van Kerkhove, head of the W.H.O.’s emerging diseases and zoonosis unit.']"
1075,['Dale Kaetzel'],['Park'],"['Throughout the remainder of the year, the parks will increase capacity and noted that they are “implementing extensive new safety measures and hygiene protocols, including several new advanced technology systems to protect guests and employees.”\n\nPark President Dale Kaetzel said the company is looking forward to welcoming guests who want to enjoy a safe, fun environment.']"
1076,['Craig Johnson'],"['Great Wolf Lodge', 'Risk and Safety']","['“We think people will see very visibly all the work we’ve done to make sure that we still offer that Great Wolf Lodge experience bringing joy to families,” said the resort’s Senior Vice President of Risk and Safety\xa0Craig Johnson.']"
1077,['Kris Wyrobek'],['7-Sigma Inc.'],"['“They don’t care about my business,” said Kris Wyrobek, president and owner of 7-Sigma Inc., which has operated since 1987 at 2843 26th Av.']"
1078,['Hartley Sawyer'],['the Hollywood Reporter'],"['“Hartley Sawyer will not be returning for season seven of The Flash,” producers said a statement released to the Hollywood Reporter.']"
1079,['Sawyer'],['Instagram'],"['“My words, irrelevant of being meant with an intent of humor, were hurtful, and unacceptable,” Sawyer said on Instagram.']"
1080,['Macharia Kamau'],['Foreign Affairs'],"['In April, Kenya’s Foreign Affairs Principal Secretary Macharia Kamau said at a press briefing:\n\nAfricans, Kenyans included, have been discriminated against in the process of the provincial government’s response to try and mop up the situation that they are facing there after the crisis that they had over the last few months.']"
1081,['Roberts'],"['Comcast Cable', 'NBCUniversal', 'Sky']","['“I’ve spoken with many employees — as have our leaders across Comcast Cable, NBCUniversal and Sky — and we have begun to mobilize as a company,” Roberts said.']"
1082,['Maria Van Kerkhove'],"['W.H.O.’s', 'United Nations']","['“From the data we have, it still seems to be rare that an asymptomatic person actually transmits onward to a secondary individual,”\xa0Dr. Maria Van Kerkhove, head of W.H.O.’s emerging diseases and zoonosis unit, said\xa0at a news briefing from the United Nations agency’s Geneva headquarters.']"
1083,['Alexandria Ocasio-Cortez'],"['New York Police Department', 'NYPD', 'D-NY']","['The New York Police Department’s (NYPD) $6 billion police budget is “unethical,” Rep. Alexandria Ocasio-Cortez (D-NY), who has jumped aboard the progressive “defund the police” mantra, said on Sunday.']"
1084,['Mikael Damberg'],['Interior'],"['“These are serious incidents, and I hope the police will get support to suppress and make it calm down,” Swedish Interior Minister\xa0Mikael Damberg said.']"
1085,['Brian Chesky'],['Airbnb'],"['“People, after having been stuck in their homes for a few months, do want to get out of their houses; that’s really, really clear,”\xa0Airbnb CEO Brian Chesky said in an interview.']"
1086,['Joe Biden'],['the Los Angeles Times'],['Former Vice President Joe Biden published an op-ed in the\xa0Los Angeles Times this weekend in which he said that “no one can stay silent” about “systemic racism” — though he did not say what the term “systemic racism” actually means.']
1087,['Rahm Emanuel'],['Police Department'],"['Some Democrats admitted their party’s role in the “Ferguson Effect.”\n\n“We have allowed our Police Department to get fetal, and it is having a direct consequence,” Chicago’s Democrat mayor, Rahm Emanuel,\xa0said\xa0during an October 2015 event.']"
1088,['Christopher Sagers'],"['Amazon', 'Amazon', 'ProPublica', 'Amazon', 'Cleveland State University']","['This is just another example of Amazon being able to manipulate the platform for its own good use.”\n\nMany have noted that this move by Amazon may actually violate antitrust laws with ProPublica writing:\n\nAmazon’s dedicating of prime positions to its own brands could be viewed under U.S. law as “exclusionary conduct” — which, along with proving a company has substantial market power, is a key element of antitrust cases, said\xa0Christopher Sagers, a professor of antitrust law at Cleveland State University in Ohio.']"
1089,['Matt Hancock'],['State'],"['“Gathering in large groups is temporarily against the rules precisely because it increases the risk of the spread of this virus,” Secretary of State for Health and Social Care Matt Hancock said on Sunday.']"
1090,['James Delingpole'],"['Breitbart London', 'BLM']","['Breitbart London’s James Delingpole said that the BLM protests had “killed” the lockdown, and have “made it quite impossible for anyone with even half a brain to see the ongoing lockdown as anything other than a ridiculous joke”.']"
1091,['Biden'],"['CNN', 'CNN']","['“The 41% who say they back the President is the lowest in CNN’s tracking on this question back to April 2019, and Biden’s 55% support is his highest mark yet,” according to CNN.']"
1092,['Laurence Taylor'],"['MPS', 'BBC']","['The Deputy Assistant Commissioner of the MPS, Laurence Taylor, said of the planned protests that the “health protection regulations are really clear that it is unlawful” but conceded implicitly that they would be allowed to go on anyway, urging those attending to “observe social distancing” to prevent the spread of the virus, according to the BBC.']"
1093,['de Blasio'],['NYPD'],"['During a news conference on Sunday, de Blasio said his administration would “be moving funding from the NYPD to youth initiatives and social services” in its new budget request.']"
1094,['Jeff Bezos'],"['Amazon', 'Black Lives Matter']","['Billionaire Jeff Bezos, CEO of Amazon, scolded a customer in an email for saying “all lives matter” and says he fully supports the Black Lives Matter movement.']"
1095,['Johnny Jones'],['Emory Decatur Hospital'],"['That can impact a person’s own health through life.”\n\n“I mean, look no further than coronavirus,” Dr. Johnny Jones, a gastroenterologist who protested at Emory Decatur Hospital, said.']"
1096,['Peter Navarro'],"['White House', 'Fox News Channel']","['White House trade advisor\xa0Peter Navarro said on Fox News Channel’s “Sunday Morning Futures” that he would like to see protest signs that say “China lied American died,” of coronavirus.']"
1097,['Navarro'],['the Chinese Communist Party'],"['He also acknowledged on Sunday that looters and rioters were “bad hombres” and “a pack of animals.”\n\nNavarro said, “Let’s be clear what the Chinese Communist Party is doing\xa0right now behind this crisis that they\xa0forced on the world, they’re\xa0sinking ships in the South China Sea, invading India, trying to\xa0steal our vaccines.']"
1098,['Trump'],['BBC'],"['This story by the BBC was fairly typical, headlined ‘Trump drug hydroxychloroquine raises death risk in Covid patients, study says’.']"
1099,['Joel B. Pollak'],"['Breitbart News', 'Breitbart News', 'Sirius XM Patriot']","['Nationally, 15% of whites said they had lost their jobs, whereas 18% of Latino and 21% of African Americans reported job losses.”\n\nJoel B. Pollak is Senior Editor-at-Large at Breitbart News and the host of Breitbart News Sunday on Sirius XM Patriot on Sunday evenings from 7 p.m. to 10 p.m.']"
1100,['George Floyd'],['CNN'],"['More than 1,200 health professionals have signed a letter saying that they approve of protests against racism during the Chinese virus pandemic, because it is “vital to the national public health.” The health professionals added, however, that protesting lockdown orders is still dangerous, and is also “rooted in white nationalism.” According to the letter,\xa0“White\xa0supremacy is a lethal public health issue that predates and contributes to COVID-19.”\n\nA group of healthcare and medical professionals wrote an open letter expressing their support for protests against racism in the wake of the death of George Floyd — despite the pandemic that so many health officials have been warning the public about — adding that such protests against racism should not be shut down due to coronavirus fears, reports CNN.']"
1101,['Tim Ray'],['Air Force Global Strike Command'],"['“This mission is a demonstration … that we have the ability to operate from numerous locations across the globe, even during the global pandemic,” Gen. Tim Ray, commander of the U.S. Air Force Global Strike Command, said after a joint military drill with Japan in late April, according to the report.']"
1102,['Yoshinari Marumo'],['Air Self-Defense Force'],"['“These are very important as we further strengthen the deterrence and capabilities of Japan and the U.S. acting jointly,” said Gen. Yoshinari Marumo, chief of staff for Japan’s Air Self-Defense Force.']"
1103,['Morgan Ortagus'],['U.S. State Department'],"['“We call on the PRC [People’s Republic of China] to remain focused on supporting international efforts to combat the global pandemic and to stop exploiting the distraction or vulnerability of other states to expand its unlawful claims in the South China Sea,” U.S. State Department spokeswoman Morgan Ortagus said.']"
1104,['Salley'],['Facebook'],"['On its Facebook page, the cafe boasted the best BLT in town and said it was a place where Salley “enjoys seeing old friends and making new ones.”\n\nThanks to the anonymous regular, the cafe owner is back to doing what he loves most.']"
1105,['Shapps'],['the British Transport Police'],"['Mr Shapps said:\xa0“Alongside transport operators, this will be enforced by the British Transport Police if necessary, but I expect the vast majority of people won’t need to be forced into this.”\n\nThe face-covering may be a store-bought or homemade mask or even a scarf.']"
1106,['Hawley'],['the Chinese Communist Party'],['Hawley said in the letter sent Thursday on the 31st anniversary of the Tiananmen Square Massacre that the Chinese Communist Party uses its economic power to silence foreign governments and companies — but relies on American companies to do so.']
1107,['Peter Schweizer'],"['the Government Accountability Institute', 'Breitbart News']","['Period,” Peter Schweizer, the president of the Government Accountability Institute and a senior contributor to Breitbart News, said.']"
1108,['Chris Conley'],['Black Lives Marriage'],"[""“Today we say, ‘No more,'” wide receiver Chris Conley said while wearing a Black Lives Marriage shirt.""]"
1109,['Alex Marlow'],['Breitbart News'],"['“This is not fact-checking,” said Breitbart News editor-in-chief Alex Marlow.']"
1110,['Bowser'],"['The National Guard', 'Utah National Guard']","['The National Guard said in a statement:\n\nEvicting Utah National Guard personnel from their hotels after a late-night shift risking their lives to protect Washington is a shameful, petty, discrediting decision by Mayor Bowser.']"
1111,['Benjamin Netanyahu'],['’s Office'],['Prime Minister Benjamin Netanyahu on Wednesday announced “any school where a virus case is diagnosed will close.” the\xa0Prime Minister’s Office said in a statement.']
1112,['Anthony Fauci'],['White House'],"['Extending stay-at-home orders could cause “irreparable damage,”\xa0said\xa0Dr. Anthony Fauci, the lead member of the White House coronavirus task force, on May 22nd.']"
1113,['Fengsuo Zhou'],"['Humanitarian China', 'Students for a Free Tibet']","['“This new administration has done much better than previous ones in confronting China,” Fengsuo Zhou, a survivor of the massacre and founder of Humanitarian China, said during a Tiananmen Square remembrance event online on Wednesday, hosted by Students for a Free Tibet.']"
1114,['Ron DeSantis'],['the Republican National Convention'],"[""Ron DeSantis (R) on Thursday said he is hoping to “get to ‘yes'” on having the Sunshine State host the Republican National Convention in August.""]"
1115,['DeSantis'],['Fox & Friends'],"['“But to just rule out a convention at this stage, I think, is a mistake,” DeSantis said during a Thursday appearance on Fox & Friends.']"
1116,['Kelley'],"['New York Times', 'COVID']","['You could do a New York Times front page, just like you did of the COVID deaths, and easily get 100,000 names, beginning in 1960, of people who died,” Kelley said.']"
1117,['Silverstone'],['the New York Times'],"['“And\xa0I guess I’ll take pride in that because it is hard to be the person that’s speaking out, and it is hard to be the person that is saying the thing that isn’t what everybody else wants to hear.”\n\nIn sharing her daily routine while in quarantine, Silverstone said she “always bring[s] everything back to diet.”\n\n“When I don’t eat well, I don’t feel well, and then my moods go all over the place,” Silverstone told\xa0the New York Times.']"
1118,['Enoch Adeboye'],['the Redeemed Christian Church of God'],"['Pastor Enoch Adeboye, the global head of the Redeemed Christian Church of God, said in a statement Sunday: “All I can do at this time is to pray for the family of Omozuwa and do everything possible working with relevant authorities to bring the perpetrators to book.”\n\nA spokesman for Nigerian police described the young woman’s death as a “brutal attack” in a statement, adding that police would “bring the perpetrators of the callous act to book in the shortest possible time.”\n\nLocal media reported Tuesday that Nigerian police have arrested one person of interest in the case after his thumbprint was found on the fire extinguisher used in bludgeoning the victim.']"
1119,['Wu Chi-wai'],['the Central People'],"['But on the contrary, the Central People’s Government is suppressing us and we are forced to become slaves of this regime,” pro-freedom lawmaker Wu Chi-wai said after the vote.']"
1120,['Floyd'],['Hennepin County Medical Examiner'],"['But the report released later Monday by the Hennepin County Medical Examiner’s office said Floyd died of “cardiopulmonary arrest complicating law enforcement subdual, restraint and neck compression.” The manner of death was ruled homicide, but the office noted that “is not a legal determination of culpability or intent.” A preliminary autopsy report cited earlier by prosecutors said the county medical examiner’s review “revealed no physical findings that support a diagnosis of traumatic asphyxia or strangulation.”\n\nIn April, Minnesota, along with many other states, began attributing deaths to coronavirus if no test was done and the deceased was suspected of having the illness.']"
1121,['Terence Monahan'],"['the National Bail Fund Network', 'COVID-19', 'NYPD']",['“Your donation will be distributed to a local bail/bond fund in the National Bail Fund Network to get someone free from jail or immigration detention during the COVID-19 crisis.”\n\nNYPD Chief of Department Terence Monahan said his officers “made 700 arrests” on Monday night in New York City.']
1122,['Loeffler'],['Senate'],['Loeffler said during a press conference that she took it as a total affirmation of her conduct while in the Senate.']
1123,['Hu Weifeng'],['CCTV'],"['Urologist Hu Weifeng died on Friday after being treated for Wuhan coronavirus and “allied issues” for over four months, Chinese state broadcaster CCTV said.']"
1124,['Joel Szabat'],"['Delta', 'United', 'Transportation Department']","['Meanwhile, both Delta and United have requested permission to resume flights to China, though the country “remains unable” to say when it will “allow U.S. carriers to reinstate scheduled passenger flights,”\xa0 according to a formal order signed by the Transportation Department top aviation official Joel Szabat.']"
1125,['Pompeo'],"['Twitter', 'Tiananmen', 'Chinese Communist Party']","['On Monday, Pompeo wrote on Twitter that the pro-Beijing Hong Kong government did not approve the June 4 Tiananmen vigil, saying:\n\nIn recent weeks, Hong Kong has been home to pro-democracy protests increasingly challenging the Chinese Communist Party’s tightening grip on the region after Beijing moved to crush the island’s autonomy.']"
1126,['Cotton'],['the National Guard'],"['The Attorney General has said — with thousands of specialized law enforcement agencies and the National Guard available —\xa0 there’s been a dramatic decline in violent incidents, destruction of property, and attacks on innocent life,” Cotton stated.']"
1127,['Falwell Jr.'],['Fox News'],"['During an interview on Fox News, Falwell Jr. said that their approach to the Chinese virus crisis should be a “model” for other universities.']"
1128,['John Constable'],"['the Global Warming Policy Foundation', 'GWPF', 'Net Zero']","['Dr John Constable, energy editor of the Global Warming Policy Foundation (GWPF), warned that this was going to happen in a short paper published last month ‘The Fatal Attraction of a Post-Covid Green New Deal.’\n\nConstable says that Net Zero – Britain’s answer to the Green New Deal – was ‘deeply unwise’ even before the economic collapse caused by the government’s response to the Chinese coronavirus.']"
1129,['Cotton'],['Huawei'],"['“I do hope that as the government refines its decision, that if it doesn’t reverse it outright, it will mitigate it and minimise the use of Huawei technology, put it on a shorter time frame,” Senator Cotton said.']"
1130,['Cotton'],['G7'],"['Mr Cotton floated the idea of the U.S., UK, the G7, other European countries, and also South Korea and India working together to create a telecoms company of their own which he said could “far surpass in quality, performance and price, anything that China produces”.']"
1131,['Trump'],['G7'],"['The G7 is dominated by Western countries the United Kingdom, United States, Canada, Italy, France, and Germany, plus Japan, with President Trump criticising its “outdated” format, saying it did not reflect current global concerns.']"
1132,['AWR Hawkins'],"['Breitbart News', 'Down Range', 'AWR Hawkins', 'Breitbart News']","['… And please, show me where it says protests are supposed to be polite and peaceful.”\n\nAWR\xa0Hawkins is an award-winning Second Amendment columnist for Breitbart News\xa0and the writer/curator of\xa0Down Range with AWR Hawkins,\xa0a weekly newsletter focused on all things Second Amendment, also for Breitbart News.']"
1133,['Dmitry Peskov'],"['Kremlin', 'TASS']","['“Thank God things that happen in America do not happen in [Russia],” Kremlin spokesman Dmitry Peskov said according to Russia’s TASS media.']"
1134,['Eteni Longondo'],"['DRC', 'Al Jazeera']","['At a press conference on Monday,\xa0DRC health minister Eteni Longondo said\xa0“four people have already died” from Ebola in Mbandaka, Al Jazeera reports.']"
1135,['Bill Lee'],['GOP'],['Bill Lee said GOP officials were coming to scout Nashville on Thursday and called the city “the best place in America to have a convention.”\n\nGeorgia Gov.']
1136,['Josep Jansa'],['ECDC'],"['Josep Jansa, an\xa0epidemiologist at the ECDC, said that the Chinese virus continues to change rapidly and that the agency has been reluctant to give solid advice for issues like international travel.']"
1137,['Lam'],['Reuters'],"['“They are very concerned about their own national security, but on our national security … they look through tinted glasses,” Lam said of her critics, and those opposed to Beijing’s plan to impose a draconian national security law on Hong Kong, at a news conference reported by Reuters.']"
1138,['Lam'],['The U.S. State Department'],"['The U.S. State Department said travel advisories would be adjusted to “reflect the increased danger of surveillance and punishment by the Chinese state security apparatus.”\n\nLam insisted “public concerns” about the Chinese security law would be addressed and announced she plans to travel to Beijing on Wednesday to offer her own input, accompanied by several of her top officials.']"
1139,['Lam'],['the China Media Group'],"['In an interview with the China Media Group on Tuesday, Lam expressed full support for the national security law that has not been written yet, and said it was necessary for Beijing to impose order because her own legislature was incapable of fulfilling its responsibilities.']"
1140,['Matteo Bassetti'],['Zangrillo'],"['Coming to Zangrillo’s defense, Dr. Matteo Bassetti, director of the infectious diseases clinic at the San Martino hospital in Genoa, said Monday that the virus seems to have lost much of its lethal force.']"
1141,['Lisa Dennison'],"['Michigan Supercuts', 'Cost Cutters', 'WDIV']","['“Michigan’s licensed cosmetologists, barbers and their team members are capable, ready, and excited to get back to work meeting the needs of our clients,” Lisa Dennison, a regional director for Michigan Supercuts and Cost Cutters salons, said, WDIV reported.']"
1142,['Putin'],['Levada'],"['Levada said this figure was “up four percentage points from the previous survey in February and the highest share seen since the 30 percent peak in November 2018, after Putin\xa0signed\xa0a controversial law raising the retirement age.”']"
