,0,1,2,3,4
0,4986,43701.0,"'The United Nations health agency’s emergencies chief, Dr. Michael Ryan, stressed the need to “keep pressure on the virus.'",['Michael Ryan'],U.S. Mission to the United Nations
0,4990,43732.0,"'U.S. State Department spokeswoman Morgan Ortagus told Fox News the decision to close the consulate was “to protect American intellectual property and Americans\'\xa0private information.”\nCLICK HERE FOR THE FOX NEWS APP\nWhen Varney asked Chang if\xa0China believes “they can beat President Trump” with such aggressive tactics,"" Chang answered, ""I think they probably believe that they can and, at least, we know that they are trying.\n'","['Varney', 'Chang']",U.S. Department of State (DOS)
0,5020,44048.0,"'White House Chief of Staff Mark Meadows said on Sunday that he is “hopeful” that the Trump administration will be able to release new information about therapies to treat the novel coronavirus “in the coming days.', 'He added: ""We\'re hopeful that with some of the breakthrough technology on therapeutics that we\'ll be able to announce some new therapies in the coming days.”\nMeadows also defended Trump’s handling of the public health crisis amid criticism that the president could have done more to contain the spread of the contagion – saying that in the end the solution to eventually ending the pandemic is not mitigation efforts.\n'",['Mark Meadows'],White House
0,5023,44060.0,"'""It will probably, unfortunately, get worse before it gets better,"" President Trump said this past week – as he returned to the White House press briefing room to give his first coronavirus news conference since April.\n'",['Trump'],White House
0,5024,44060.0,'President George W. Bush’s White House wins and remains one of the GOP’s most revered political strategists – acknowledged that the president’s “behind” and that “he’s got a long way to go.”\n',['George W. Bush’s'],White House
0,5028,44086.0,"'We’re not even close to over at this point,” Chris Birchfield, a meteorologist with the National Weather Service, told The Associated Press.\n'",['Chris Birchfield'],National Weather Service
0,5030,44088.0,"'House Minority Leader Rep. Kevin McCarthy joins \'Justice with Judge Jeanine.\'\n\n\n\n\n""The Democrats have a China problem,"" according to House Minority Leader Kevin McCarthy, R-Calif., who appeared on ""Watters\' World"" on Saturday.\n'","['Kevin McCarthy', ""Jeanine.\\'\\n\\n\\n\\n\\n""]",Congress—U.S. House of Representatives
0,5052,44376.0,"'Tang, a researcher at the University of California, Davis, stated on her J-1 visa application that she ""had never served in the military, but open source investigation revealed photographs of her in the uniform of the Civilian Cadre of the PLA [People\'s Liberation Army], and that she had been employed as a researcher at the Air Force Military Medical University, which is another name for FMMU [Fourth Military Medical University],"" the FBI claimed.\n'","['Tang', 'Davis']",Air Force
0,5068,44555.0,"'White House Chief of Staff Mark Meadows joined ""Special Report with Bret Baier"" Thursday to discuss when the next coronavirus bill could be expected and the president\'s announcement that the Republican National Convention events in Jacksonville, Fla., are canceled.\n'",['Mark Meadows'],White House
0,5069,44566.0,"'Today’s important ruling recognizes that individuals retain their right to speak even when they are incarcerated,” Vera Eidelman, staff attorney with the ACLU’s Speech, Privacy, and Technology Project said in a statement Thursday.\xa0\xa0'",['Vera Eidelman'],Privacy and Civil Liberties Oversight Board (PCLOB)
0,5070,44569.0,"'""Using Barack Obama, Bill, as a character witness is a double edged sword, because as we saw from that White House pushback, President Trump would love nothing more than to run against the Obama administration\'s record on policing, on immigration and other issues,"" Kurtz said.'","['Trump', 'Bill']",White House
0,5074,44588.0,"'The president is very focused on getting money quickly to workers right now, and the payroll tax takes time,” Treasury Secretary Steve Mnuchin said earlier.\n'",['Steve Mnuchin'],Department of the Treasury
0,5077,44663.0,"'Meanwhile, Cheney addressed the criticism from her House GOP colleagues Wednesday on “Fox  Friends,” saying that she is “very confident that we will come together on the big issues that matter the most come November.'",['Cheney'],Congress—U.S. House of Representatives
0,5082,44713.0,"""Top Republicans meet with President Trump and White House officials on how to move forward with another stimulus package; reaction and analysis on 'Outnumbered.'\n\n\n\n\nPresident Trump on Thursday claimed Republicans “didn’t want to ask” for a payroll tax cut in the next coronavirus bill due to Democrats’ objections to his top ask for the stimulus package, saying they are “hurting” Americans “as usual."", 'The Republicans, therefore, didn’t want to ask for it.'",['Trump'],White House
0,5083,44720.0,"'Today’s important ruling recognizes that individuals retain their right to speak even when they are incarcerated,” Vera Eidelman, staff attorney with the ACLU’s Speech, Privacy, and Technology Project said in a statement Thursday.\xa0\xa0'",['Vera Eidelman'],Privacy and Civil Liberties Oversight Board (PCLOB)
0,5088,44789.0,"'Meanwhile, Cheney addressed the criticism from her House GOP colleagues Wednesday on “Fox  Friends,” saying that she is “very confident that we will come together on the big issues that matter the most come November.'",['Cheney'],Congress—U.S. House of Representatives
0,5093,44846.0,"""TAKING OVER 'DANCING WITH THE STARS'\nThe insider alleged that Bergeron “wasn’t expecting to be out of a job” so suddenly.""",['Bergeron'],Office of Government Ethics (OGE)
0,5095,44847.0,"'Tang Juan, a researcher at the University of California, Davis, indicated on her J-1 visa application that she ""had never served in the military, but open source investigation revealed photographs of her in the uniform of the Civilian Cadre of the PLA [People\'s Liberation Army], and that she had been employed as a researcher at the Air Force Military Medical University, which is another name for FMMU [Fourth Military Medical University],"" the FBI claimed.\n'","['Tang Juan', 'Davis']",Air Force
0,5099,44900.0,"'Tang Juan, a researcher at the University of California, Davis, stated on her J-1 visa application that she ""had never served in the military, but open source investigation revealed photographs of her in the uniform of the Civilian Cadre of the PLA [People\'s Liberation Army], and that she had been employed as a researcher at the Air Force Military Medical University, which is another name for FMMU [Fourth Military Medical University],"" the FBI claimed.\n'","['Tang Juan', 'Davis']",Air Force
0,5102,44902.0,"'Tang Juan, a researcher at the University of California, Davis, stated on her J-1 visa application that she ""had never served in the military, but open source investigation revealed photographs of her in the uniform of the Civilian Cadre of the PLA [People\'s Liberation Army], and that she had been employed as a researcher at the Air Force Military Medical University, which is another name for FMMU [Fourth Military Medical University],"" the FBI claimed.\n'","['Tang Juan', 'Davis']",Air Force
0,5105,44912.0,"'Dr. Deborah Birx, the White House coronavirus task force coordinator, appeared on ""Special Report with Bret Baier"" Wednesday where she addressed multiple coronavirus issues as the country deals with new spikes.\n'",['Deborah Birx'],White House
0,5118,45027.0,"'One of the key things we recognized early on was that in order to help meet the demand, we needed to really restrict ourselves to methods that could scale,” said Giovanni Traverso, an MIT assistant professor of mechanical engineering and a gastroenterologist at Brigham and Women’s Hospital, in a statement.'","['Giovanni Traverso', 'Brigham']",Smithsonian Institution
0,5130,45093.0,'Hahn told Bartiromo that the FDA is working “very closely” with the Centers for Disease Control and Prevention (CDC) as well as the manufactures of flu vaccines “to make sure we have enough flu vaccine available.',"['Hahn', 'Bartiromo']",Centers for Disease Control and Prevention (CDC)
0,5133,45104.0,"'This is no time for partisan politics,\' says Kellyanne Conway reacting to Nancy Pelosi calling coronavirus \'the Trump virus\'\n\n\n\n\nThere\'s ""really no time"" for Democratic House Speaker Nancy Pelosi\'s ""petty partisan politics""\xa0over coronavirus,\xa0\xa0White House counselor to the president Kellyanne Conway asserted Wednesday.\n'","['Kellyanne Conway', 'Nancy']",Congress—U.S. House of Representatives
0,5142,45137.0,"'In April, several Republican senators penned a letter to Treasury Secretary Steven\xa0Mnuchin, expressing concern that ""several of the nation’s systemically important financial institutions (SIFI), including Citibank, Bank of America, JP Morgan Chase and others, continue to use their market dominance to financially discriminate against legal and compliant businesses for political reasons,"" including ""the firearms and ammunition industry.'",['Morgan Chase'],Department of the Treasury
0,5155,45214.0,"'In April, several Republican senators penned a letter to Treasury Secretary Steven\xa0Mnuchin, expressing concern that ""several of the nation’s systemically important financial institutions (SIFI), including Citibank, Bank of America, JP Morgan Chase and others, continue to use their market dominance to financially discriminate against legal and compliant businesses for political reasons,"" including ""the firearms and ammunition industry.'",['Morgan Chase'],Department of the Treasury
0,5160,45230.0,"'- Coronavirus led 33% of Americans to make a credit-harming decision: Study\n\n- Trump’s Fed picks Shelton, Waller may see smooth sailing to Powell’s central bank\n\n- Late taxpayers should file now or face larger bill, IRS warns\n\n#TheFlashback: CLICK HERE to find out what happened on ""This Day in History.'",['Shelton'],Bureau of Indian Affairs
0,5169,45348.0,"'Schumer in a news conference, encouraged White House aides to “keep Trump away from the podium.'",['Schumer'],White House
0,5171,45363.0,"'We could have a ton of social distance, more than we have with our football team,” Chiefs coach Andy Reid says.'",['Andy Reid'],Joint Chiefs of Staff
0,5173,45375.0,"'He’s the right person to give the information to the American people,"" White House press secretary Kayleigh McEnany said.'",['Kayleigh McEnany'],White House
0,5176,45384.0,"'Speaking to reporters after the ordeal, Ukraine\'s Interior Minister Arsen Avakov described the assailant as an ""unstable man who invented his own world.'",['Arsen Avakov'],Department of the Interior (DOI)
0,5180,45408.0,"'”\nPaul’s comments come after Treasury Secretary Steven Mnuchin, who said they were “starting with another trillion dollars” for the next coronavirus package, vowed to “spend what we need to spend” on the legislation.\n'",['Steven Mnuchin'],Department of the Treasury
0,5183,45408.0,"'”\nPaul’s comments come after Treasury Secretary Steven Mnuchin, who said they were “starting with another trillion dollars” for the next coronavirus package, vowed to “spend what we need to spend” on the legislation.\n'",['Steven Mnuchin'],Department of the Treasury
0,5192,45497.0,"'Senate Minority Leader Chuck Schumer said Tuesday that President Trump “should not take the podium” at the coronavirus briefings\xa0expected to resume later in the day, alleging that he is a “threat to public health.', 'When the coronavirus briefings resume, President Trump should not take the podium,” Schumer said.'","['Chuck Schumer', 'Trump']",Senate
0,5193,45497.0,"'Senate Minority Leader Chuck Schumer said Tuesday that President Trump “should not take the podium” at the coronavirus briefings\xa0expected to resume later in the day, alleging that he is a “threat to public health.', 'He’s a threat to public health.'","['Chuck Schumer', 'Trump']",Senate
0,5194,45503.0,"'Meanwhile, Treasury Secretary Steven Mnuchin this week said the administration is “focused on starting with another trillion dollars.'",['Steven Mnuchin'],Department of the Treasury
0,5195,45503.0,"'Meanwhile, House Democratic Caucus Chairman Hakeem Jeffries, D-N.Y., said it was ""cruel-hearted and callous"" to cut off the additional unemployment benefits without extending the program, and a ""failure of leadership in the Senate and in the White House.'",['Hakeem Jeffries'],Congress—U.S. House of Representatives
0,5196,45503.0,"'House Minority Leader Kevin McCarthy, R-Calif., also supported that protection, saying businesses “should not have an attack from any lawsuits” as they try to reopen.\n'",['Kevin McCarthy'],Congress—U.S. House of Representatives
0,5197,45564.0,"'In 2010, then-House Republican Leader John Boehner praised his fellow Republicans for adopting a ban on earmarks\xa0in the 112th Congress: ""This earmark ban shows the American people we are listening and we are dead serious about ending business as usual in Washington.'",['John Boehner'],Congress—U.S. House of Representatives
0,5198,45572.0,"'He stressed with Obama, Biden, House Speaker Nancy Pelosi and Senate Minority Leader Chuck Schumer’s 125 years of “Swamp failure” they’ve done “nothing to quell inner-city crime.'","['Nancy Pelosi', 'Chuck Schumer']",Senate
0,5206,45671.0,"'The safety and well-being of our staff, visitors and volunteers come first and are paramount, so we are taking a deliberate, phased and cautious approach to reopening,” Secretary of the Smithsonian Lonnie Bunch said in the statement.'",['Lonnie Bunch'],Smithsonian Institution
0,5211,45695.0,"'We had very successful briefings, we had a lot of people watching, a record number of people watching,” Trump said after an Oval Office meeting with Senate Majority Leader Mitch McConnell, House Minority Leader Kevin McCarthy, Treasury Secretary Steve Mnuchin\xa0and Vice President Mike Pence.'","['Mitch McConnell', 'Steve Mnuchin\\xa0and', 'Kevin McCarthy', 'Mike Pence']",Senate
0,5214,45727.0,"'We had very successful briefings, we had a lot of people watching, a record number of people watching,” Trump said after an Oval Office meeting with Senate Majority Leader Mitch McConnell, House Minority Leader Kevin McCarthy, Treasury Secretary Steve Mnuchin\xa0and Vice President Pence.'","['Mitch McConnell', 'Steve Mnuchin\\xa0and', 'Kevin McCarthy', 'Pence']",Senate
0,5222,45944.0,"'White House Chief of Staff Mark Meadows said Sunday that it\'s ""time for people to go to jail"" as part of U.S. Attorney John Durham\'s probe into FBI misconduct -- prompting ex-Trump aide George Papadopoulos to sound a celebratory note on Twitter.\n'",['Mark Meadows'],White House
0,5225,45954.0,"'White House Chief of Staff Mark Meadows said Sunday that it\'s ""time for people to go to jail"" as part of U.S. Attorney John Durham\'s probe into FBI misconduct -- prompting ex-Trump aide George Papadopoulos to sound a celebratory note on Twitter.\n'",['Mark Meadows'],White House
0,5228,45983.0,"'I think we have one of the lowest mortality rates in the world,” Trump said, offering White House statistics that differed from the ones Wallace cited.\n'",['Wallace'],White House
0,5229,45990.0,"'I think we have one of the lowest mortality rates in the world,” Trump said, offering White House statistics that differed from the ones Wallace cited.\n'",['Wallace'],White House
0,5234,46024.0,"""White House chief of staff Mark Meadows joins 'Justice with Judge Jeanine.'\n\n\n\n\nPresident Trump plans to hold China accountable for its actions, including the coronavirus pandemic,\xa0"", 'Meadows, 60, a former Republican congressman from North Carolina who has held the key White House job since March 31, shared his views during an appearance on Fox News\'\xa0""Justice with Judge Jeanine.'",['Mark Meadows'],White House
0,5239,46042.0,"'White House Press Secretary Kayleigh McEnany on Saturday criticized CNN\'s chief White House correspondent Jim Acosta during an appearance on ""Watters\' World"" after he\xa0took her comments out of context Thursday, saying what he did was ""false and it was wrong.'","['Kayleigh McEnany', 'Jim Acosta']",White House
0,5245,46115.0,"'We are very proud and excited for Jacob to get this opportunity with the Cincinnati Reds,” Army head coach Jim Foster said in a statement.'",['Jim Foster'],Army
0,5267,46351.0,"'""Crayola has always worked to support children in the home and in the classroom,"" said\xa0Warren Schorr, Vice President of Business Development and Global Licensing at Crayola.'",['Schorr'],Minority Business Development Agency
0,5286,46474.0,"'White House Chief of Staff Mark Meadows dismissed a new poll showing most Americans believe\xa0presumptive Democratic nominee Joe Biden would handle the coronavirus pandemic better than President\xa0Trump, telling ""The Story"" Thursday that the former vice president\'s ""rhetoric is a lot better than his actions.'","['Mark Meadows', 'Joe Biden']",White House
0,5296,46543.0,"'It\'s very difficult to choke off oxygen in open deck spaces"" and then to follow the flames into all the nooks on a craft, said maritime lawyer Rod Sullivan, who served in the Navy. \n'",['Rod Sullivan'],Navy
0,5316,46690.0,"'""Long before the pandemic, long before this recession, long before this year’s protests, structural inequalities have persisted in health care and housing, the economy and education,"" Senate Minority Leader Chuck Schumer, D-N.Y.,\xa0\xa0said in a statement.'",['Chuck Schumer'],Senate
0,5319,46728.0,"'We condemn these despicable attacks against those doing vital work to combat the coronavirus pandemic,” NCSC Director of Operations, Paul Chichester, said in a statement.'",['Paul Chichester'],Special Operations Command
0,5324,46794.0,"'Peter Navarro, the White House trade adviser, penned an op-ed in USA Today that said, in part,\xa0that Fauci “has good bedside manner with the public, but he has been wrong about everything I have interacted with him on.'","['Fauci', 'Peter Navarro']",White House
0,5328,46816.0,"'A DOCTOR\'\nKeeping the image up for over seven minutes, Cooper blasted Trump and his White House over efforts to undermine Dr. Anthony Fauci, insisting ""they don\'t have the guts"" to apologize to him.\n'",['Anthony Fauci'],White House
0,5340,46892.0,"'Additionally, Sunflower State\xa0used Amalgamated Bank, which labels itself ""the Bank for change-makers"" and also has a host of progressive clients -- including Senate Minority Leader Chuck Schumer\'s Senate Majority PAC.'",['Chuck Schumer\\'],Senate
0,5341,46892.0,"'Kuckelman has suggested publicly that the Senate contest was “not the right race to start with"" for the political neophyte Hamilton and worked earlier this spring to narrow the field.\n'",['Kuckelman'],Senate
0,5343,46903.0,"'The irreversible impact of his countless, confusing orders cannot be overstated,” state House Majority Leader Kerry Benninghoff said in a statement.'",['Kerry Benninghoff'],Congress—U.S. House of Representatives
0,5359,47075.0,"'The three-month delay injected about $300 billion of liquidity into the economy, according to Treasury Secretary Steven Mnuchin.\n'","[""Steven Mnuchin.\\n'""]",Department of the Treasury
0,5393,47291.0,"'Joe Biden is putting out an interesting combination of big government plans and, frankly, a self-defeating agenda of trying to destroy the American energy industry,” said Sununu, a former White House chief of staff under George H.W. Bush.\n'","['Sununu', 'George H.W.']",White House
0,5401,47421.0,"'Rep. Steve Scalise, R-La., who is a leader of a House subcommittee on the COVID crisis, said in a letter to Cuomo last week that “[b]lame-shifting, name-calling and half-baked data manipulations will not make the facts or the questions they raise go away.'",['Steve Scalise'],Congress—U.S. House of Representatives
0,5403,47432.0,"'Rep. Steve Scalise, R-La., who is a leader of a House subcommittee on the COVID crisis, said in a letter to Cuomo last week that “[b]lame-shifting, name-calling and half-baked data manipulations will not make the facts or the questions they raise go away.'",['Steve Scalise'],Congress—U.S. House of Representatives
0,5414,47509.0,"'House Speaker Nancy Pelosi\'s claim that school reopenings present the ""biggest risk for the spread of the coronavirus"" is ""completely wrong"" and ""contrary to all the science,""\xa0Dr. Scott Atlas told ""The Story""\xa0Monday.\n'",['Nancy'],Congress—U.S. House of Representatives
0,5415,47509.0,"'House Speaker Nancy Pelosi\'s claim that school reopenings present the ""biggest risk for the spread of the coronavirus"" is ""completely wrong"" and ""contrary to all the science,""\xa0Dr. Scott Atlas told ""The Story""\xa0Monday.\n'",['Nancy'],Congress—U.S. House of Representatives
0,5427,47592.0,"'Coach Tuberville\'s work ethic has got him where he\'s at, but having President Trump come out and endorse him has certainly put the wind underneath his sails because Alabama is Trump country,""\xa0Alabama House majority leader Nathaniel Ledbetter told Fox News.\n'","['Trump', 'Nathaniel Ledbetter']",Congress—U.S. House of Representatives
0,5433,47650.0,"'Labour\'s shadow health secretary Jonathan Ashworth wrote a letter to Health Secretary Matt Hancock, saying that ""conflicting advice and conflicting statements from the government only hinder our fight against the virus.'","['Matt Hancock', 'Jonathan Ashworth']",Agency for Healthcare Research and Quality (AHRQ)
0,5442,47746.0,"'Great surrogate—lots of people would come to see him,” former House Speaker New Gingrich told Politico.'","['New Gingrich', 'Politico']",Congress—U.S. House of Representatives
0,5455,47994.0,"'It is this tendency, among others, that led the late Supreme Court Justice Antonin Scalia, in his dazzling dissent in a case that upheld the special counsel law, to describe them as a wolf that, far from being dressed in sheep’s clothing, “comes as a wolf.'",['Antonin Scalia'],Supreme Court of the United States
0,5463,48057.0,"'President Trump’s decision to commute the sentence of top campaign advisor Roger Stone, who could directly implicate him in criminal misconduct, is an act of staggering corruption,” House Speaker Nancy Pelosi, D-Calif., said in a statement on Saturday.\n'",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,5464,48057.0,"'Roger Stone is a victim of the Russia Hoax that the Left and its allies in the media perpetuated for years in an attempt to undermine the Trump Presidency,” White House Press Secretary Kayleigh McEnany said in a statement Friday night.'",['Kayleigh McEnany'],White House
0,5465,48057.0,"'In a statement, both Nadler and House Oversight Committee Chair Carolyn Maloney, D-NY, said they intend to seek “an immediate briefing from the White House Counsel on the circumstances surrounding Roger Stone’s commutation.'",['Chair Carolyn Maloney'],Congress—U.S. House of Representatives
0,5467,48064.0,"'He was raised here,"" Cox said of White.'",['Cox'],White House
0,5468,48068.0,"'""Everybody I know wants to open up the schools,"" House Speaker Nancy Pelosi, D-Calif., said earlier this week.\xa0'",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,5473,48080.0,'White House Press Secretary Kayleigh McEnany told reporters Friday that the actions were one of a number of “strong actions against human rights abuses by the Chinese Communist Party.”\nTRUMP ADMINISTRATION SANCTIONS CHINESE OFFICIALS OVER HUMAN RIGHTS ABUSES AGAINST UYGHUR MUSLIMS\nCLICK HERE TO GET THE FOX NEWS APP\n',['Kayleigh McEnany'],White House
0,5476,48103.0,"'In a lengthy statement, White House press secretary Kayleigh McEnany said the president had made the decision to commute Stone\'s sentence ""in light of the egregious facts and circumstances surrounding his unfair prosecution, arrest, and trial.'",['Kayleigh McEnany'],White House
0,5481,48117.0,"'The irony is that you can get dental appointments, Botox injections, acupuncture on your face or facials in a [medical spa],” Pavitt told The Post.'",['Pavitt'],Military Postal Service Agency
0,5483,48152.0,"'We’re putting ourselves at risk and other people aren’t willing to do anything and in fact go the other way and be aggressive to promote the disease,” Dr. Andrew Pastewski, who serves as ICU medical director at Jackson South Medical Center, told Reuters.\xa0'",['Andrew Pastewski'],Agriculture Library
0,5485,48173.0,"'Over the last week, Africa saw a 24 percent increase in coronavirus cases, and South Africa is among the countries hardest hit, according to John Nkengasong, head of the Africa Centers for Disease Control and Prevention (CDC).\n'",['John Nkengasong'],Centers for Disease Control and Prevention (CDC)
0,5488,48210.0,"'""I think the policy speaks for itself, you don’t get a visa for taking online classes at the University of Phoenix, so why would you if you were just taking online classes generally,"" said White House Press Secretary Kayleigh McEnany.\n'",['Kayleigh McEnany.\\n'],White House
0,5514,48405.0,"'The underlying swipe that the financial move heralded by the mayor does nothing but deepen the trust divide between the community and the police came just weeks after Cuomo cautioned that he had the power to ""displace the mayor of New York City and bring in the National Guard, and basically take over the mayor\'s job"" if his colleague failed to curb the looting and destruction that sent the city into its first wave of curfews since WWII.\n'",['Cuomo'],National Guard
0,5525,48474.0,"'The president once again defended his administration\'s handling of the coronavirus pandemic, telling Hannity that White House coronavirus task force member Dr. Anthony Fauci is a ""nice man"" before claiming that he had\xa0made ""a lot of mistakes.'",['Anthony Fauci'],White House
0,5526,48475.0,"'$50,000 seems to be certainly enough to avoid irreparable harm,"" said\xa0Manhattan Supreme Court Justice Matthew Cooper in his temporary ruling.\n'",['Matthew Cooper'],Supreme Court of the United States
0,5533,48512.0,"'Former Education Secretary Bill Bennett argued on ""Special Report"" Thursday that the 2020 election will be decided by ""things we already know about"" rather than President Trump\'s tax returns.\n'",['Bill Bennett'],Barry M. Goldwater Scholarship and Excellence in Education Program
0,5540,48575.0,"'White House Press Secretary Kayleigh McEnany told reporters that the actions were one of a number of “strong actions against human rights abuses by the Chinese Communist Party” that include export controls and the signing of the Uyghur Human Rights Policy Act, which condemned the abuses.\n'",['Kayleigh McEnany'],White House
0,5541,48603.0,"'Rest assured, President Trump knows more than anyone the importance of opening our schools, which is why he has been the most vocal advocate for re-opening,” White House Press Secretary Kayleigh McEnany said at a briefing.\n'",['Kayleigh McEnany'],White House
0,5559,48697.0,"'Despite knowing he was infected with COVID-19, President Jair Bolsonaro continues to act in a criminal manner and endanger the lives of others,"" Paulo Jeronimo de Sousa, president of the\xa0Brazilian Press Association, or ABI, said in a statement.\n'",['Jeronimo de Sousa'],AbilityOne Commission
0,5572,48754.0,"'Biden specifically called for the White House to ""immediately resume operating federally-managed community-based testing around the country and establish multiple sites in Arizona.'",['Biden'],White House
0,5582,48847.0,"'When asked why President Trump will not require face masks at his New Hampshire rally on Saturday, White House press secretary Kayleigh McEnany touted CDC guidelines which list face coverings as “recommended but not required.'","['Kayleigh McEnany', 'Trump']",White House
0,5583,48859.0,"'White House press secretary Kayleigh McEnany said on Wednesday that President Trump was looking to “substantially bump up” funding for education in the next coronavirus relief bill, but added that “this money should go to the students.'","['Kayleigh McEnany', 'Trump']",White House
0,5584,48869.0,"'Education Secretary Betsy DeVos told ""Your World""\xa0Wednesday that the reopening of schools for in-person instruction this fall is ""in everyone\'s interest, particularly the kids\' interest.""\n'",['Betsy DeVos'],Barry M. Goldwater Scholarship and Excellence in Education Program
0,5594,48926.0,"'They had one job,” McDaniel said of the United Nations agency.'",['McDaniel'],U.S. Mission to the United Nations
0,5595,48928.0,"'Vice President Mike Pence made the announcement on Wednesday at the\xa0White House Coronavirus Task Force briefing, saying that PPE supplies remain “very strong,” but the Trump administration will be encouraging health care workers “to use some of the best practices” to “preserve and reuse” face masks and other protective equipment.\n'",['Mike Pence'],Congress—U.S. House of Representatives
0,5600,48979.0,'Vice President Mike Pence provides an update on the coronavirus pandemic\n\n\n\n\nCenters for Disease Control and Prevention Director Robert Redfield on Wednesday said the agency is “prepared to work with every school district” to create a safe reopening this fall for students amid the coronavirus pandemic.\n',"['Mike Pence', 'Robert Redfield']",Centers for Disease Control and Prevention (CDC)
0,5604,48983.0,'Health and Human Services Secretary Alex Azar\xa0added that the U.S. mortality rate for coronavirus was “among the lowest if not the lowest in the developed world.',['Alex Azar\\xa0added'],"Civil Rights, Department of Health and Human Services Office for"
0,5606,48995.0,"'all concerned by the recent surge in cases around the country but as Health and Human Services Secretary Alex Azar pointed out during Tuesday’s meeting, the U.S. mortality rate for coronavirus remains “among the lowest if not the lowest in the developed world.”\n'",['Alex Azar'],"Civil Rights, Department of Health and Human Services Office for"
0,5629,49185.0,"'McCaul, the top Republican on the House Foreign Affairs Committee, told host Trace Gallagher that the president\xa0is sending the United Nations agency and\xa0Director-General Tedros Ghebreyesus a warning\xa0to ""get their act together.'","['Tedros Ghebreyesus', 'Trace Gallagher', 'McCaul']",U.S. Mission to the United Nations
0,5633,49215.0,"'Gov. Kristi Noem stood by President Trump\'s pledge to defend America\'s monuments Tuesday, telling\xa0""Your World with Neil Cavuto"" that the movement to remove statues\xa0represents\xa0an attempt to ""rewrite the foundation"" of the United States.\n'","['Trump\\', 'Kristi']",Administration for Native Americans
0,5635,49223.0,"'I think the payroll tax cut could be an important part of, among other things, bringing Americans back to work and fueling job growth in the country,” Labor Secretary Eugene Scalia told Mike Emanuel on “Fox News Sunday.”\nStill, additional unemployment benefits could emerge as the biggest flashpoint.'","['Mike Emanuel', 'Eugene Scalia']",Bureau of International Labor Affairs
0,5636,49223.0,"'The payroll tax is something of great interest to the president because it would help low- and middle-income Americans most,” White House Press Secretary Kayleigh McEnany said.\n'",['Kayleigh McEnany'],White House
0,5643,49253.0,'Health and Human Services Secretary Alex Azar\xa0added that the U.S. mortality rate for coronavirus was “among the lowest if not the lowest in the developed world.',['Alex Azar\\xa0added'],"Civil Rights, Department of Health and Human Services Office for"
0,5657,49331.0,"'We are monitoring the outbreaks in China, we are watching that closely and in partnership with the Chinese authorities and Mongolian authorities,"" WHO spokeswoman Margaret Harris said during a United Nations press briefing in Geneva.\n'",['Margaret Harris'],U.S. Mission to the United Nations
0,5663,49398.0,"'A series of circumstances associated with various states and cities trying to open up in the sense of getting back to some form of normality has led to a situation where we now have record-breaking cases,” Fauci said in a web interview\xa0with National Institutes of Health director Francis Collins.\n\n      '",['Francis Collins.\\n\\n'],National Institutes of Health (NIH)
0,5683,49546.0,"'The paper noted that ""four other House members surfaced in previous reports about businesses"" that took PPP money, including Republican Reps. Roger Williams of Texas and Vicky Hartzler of Missouri and Democrats Susie Lee of Nevada and Debbie Mucarsel-Powell of Florida, who ""have ties to companies that are either run by their families or employ their spouses as a senior executives.'","['Susie Lee', 'Vicky Hartzler', 'Roger Williams', 'Debbie Mucarsel-Powell']",Congress—U.S. House of Representatives
0,5691,49619.0,"'General Jack Keane weighs in on Vladimir Putin winning a vote that allows him to remain in power for the next 16 years\n\n\n\n\nFox News\xa0senior strategic analyst and retired Army Gen.\xa0Jack Keane told “America’s Newsroom"" on Monday\xa0that the United States\' move to send\xa0two aircraft carriers\xa0into the South China Sea sends the right message to “our partners and allies” and is “exactly the right thing for the United States military to be doing.” \nA U.S. Navy official confirmed to Fox News on Sunday that the USS Nimitz and USS Ronald Reagan are now in the South China Sea for military drills. \n', 'and it’s exactly the right thing for the United States military to be doing.'","['Vladimir Putin', 'Jack Keane']",Army
0,5695,49631.0,"'White House Press Secretary Kayleigh McEnany defended the president’s comments, saying that he was “noting the fact that the vast majority of Americans who contract coronavirus will come out on the other side of this.”\n'",['Kayleigh McEnany'],White House
0,5718,49898.0,"'Third, we need to take heed of this moment and restructure our health care system so that, in the words of Harvard’s Dr. David Grabowski, who testified at the hearing, Medicaid will “begin to pay a higher rate commensurate with the costs of delivering high-quality long-term care to frail older adults.'",['David Grabowski'],Centers for Medicare and Medicaid Services (CMS)
0,5723,49931.0,"'She blew out the candles with Sean and she was among the last to leave,” Mintz told The Post.'",['Mintz'],Military Postal Service Agency
0,5736,50128.0,'The United Nations Secretary-General Antonio Guterres has said Yemen is “the world’s largest humanitarian crisis” and that “four out of every five people in Yemen need lifesaving aid.',['Antonio Guterres'],U.S. Mission to the United Nations
0,5737,50128.0,'The United Nations Secretary-General Antonio Guterres has said Yemen is “the world’s largest humanitarian crisis” and that “four out of every five people in Yemen need lifesaving aid.',['Antonio Guterres'],U.S. Mission to the United Nations
0,5758,50243.0,"'The first half of July looks to have well-above-normal temperatures, at pretty high probabilities, beginning around the Fourth of July or slightly before,” Jon Gottschalck, chief of the Operational Prediction Branch at the National Weather Service’s Climate Prediction Center,\xa0told NBC News.\n'",['Jon Gottschalck'],National Weather Service
